9999.00,-39.60,-39.00,-38.40,-37.80,-37.20,-36.60,-36.00,-35.40,-34.80,-34.20,-33.60,-33.00,-32.40,-31.80,-31.20,-30.60,-30.00,-29.40,-28.80,-28.20,-27.60,-27.00,-26.40,-25.80,-25.20,-24.60,-24.00,-23.40,-22.80,-22.20,-21.60,-21.00,-20.40,-19.80,-19.20,-18.60,-18.00,-17.40,-16.80,-16.20,-15.60,-15.00,-14.40,-13.80,-13.20,-12.60,-12.00,-11.40,-10.80,-10.20,-9.60,-9.00,-8.40,-7.80,-7.20,-6.60,-6.00,-5.40,-4.80,-4.20,-3.60,-3.00,-2.40,-1.80,-1.20,-0.60,0.00,0.60,1.20,1.80,2.40,3.00,3.60,4.20,4.80,5.40,6.00,6.60,7.20,7.80,8.40,9.00,9.60,10.20,10.80,11.40,12.00,12.60,13.20,13.80,14.40,15.00,15.60,16.20,16.80,17.40,18.00,18.60,19.20,19.80,20.40,21.00,21.60,22.20,22.80,23.40,24.00,24.60,25.20,25.80,26.40,27.00,27.60,28.20,28.80,29.40,30.00
78.00,0.55,0.54,0.55,0.51,0.52,0.51,0.52,0.49,0.54,0.51,0.53,0.53,0.54,0.50,0.47,0.44,0.44,0.41,0.41,0.39,0.36,0.34,0.33,0.36,0.39,0.39,0.37,0.39,0.43,0.36,0.42,0.60,0.53,0.53,0.60,0.65,0.61,0.62,0.64,0.68,0.69,0.73,0.76,0.80,0.81,0.86,0.87,0.87,0.89,0.92,0.91,0.92,0.93,0.92,0.93,0.92,0.93,0.92,0.92,0.95,0.95,0.96,0.95,0.94,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.99,0.98,0.98,0.98,0.98,0.98,0.94,0.93,0.89,0.88,0.91,0.88,0.89,0.89,0.89,0.91,0.89,0.90,0.92,0.91,0.87,0.84,0.85,0.87,0.91,0.87,0.88,0.90,0.88,0.86,0.89,0.92,0.92,0.92,0.93,0.94,0.94,0.93,0.96,0.97
77.40,0.48,0.54,0.57,0.56,0.59,0.58,0.58,0.57,0.56,0.57,0.58,0.58,0.55,0.53,0.52,0.50,0.53,0.49,0.44,0.42,0.42,0.43,0.43,0.38,0.38,0.39,0.40,0.40,0.38,0.43,0.62,0.57,0.61,0.64,0.65,0.56,0.54,0.64,0.59,0.70,0.72,0.76,0.80,0.80,0.79,0.84,0.89,0.88,0.91,0.92,0.92,0.90,0.92,0.92,0.92,0.93,0.94,0.94,0.95,0.94,0.97,0.98,0.96,0.96,0.99,0.98,0.98,0.97,0.97,0.97,0.98,0.98,0.98,0.99,1.00,1.00,1.00,0.98,0.98,0.99,0.99,0.99,0.99,0.98,0.95,0.96,0.94,0.92,0.92,0.93,0.91,0.88,0.89,0.88,0.90,0.91,0.86,0.87,0.91,0.89,0.91,0.88,0.91,0.87,0.94,0.87,0.83,0.90,0.92,0.94,0.93,0.96,0.96,0.96,0.96,0.98,0.99
76.80,0.55,0.53,0.56,0.55,0.54,0.51,0.53,0.57,0.54,0.50,0.58,0.59,0.56,0.56,0.53,0.52,0.54,0.56,0.53,0.46,0.45,0.44,0.38,0.38,0.42,0.53,0.64,0.64,0.55,0.62,0.71,0.63,0.65,0.66,0.64,0.64,0.66,0.57,0.65,0.67,0.70,0.72,0.75,0.78,0.81,0.83,0.87,0.88,0.88,0.90,0.91,0.91,0.91,0.91,0.91,0.91,0.92,0.94,0.94,0.95,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.99,0.97,0.98,0.99,0.98,0.99,0.99,0.98,0.98,0.99,0.99,1.00,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.98,0.99,0.96,0.93,0.90,0.89,0.83,0.85,0.82,0.85,0.87,0.86,0.87,0.86,0.90,0.93,0.92,0.92,0.91,0.90,0.91,0.95,0.97,0.96,0.95,0.95,0.97,0.98,0.99,0.98
76.20,0.57,0.52,0.52,0.56,0.51,0.53,0.53,0.54,0.51,0.53,0.55,0.58,0.59,0.64,0.58,0.59,0.60,0.60,0.61,0.60,0.55,0.48,0.47,0.50,0.51,0.68,0.71,0.66,0.55,0.53,0.56,0.51,0.49,0.58,0.62,0.65,0.56,0.62,0.67,0.68,0.78,0.81,0.83,0.82,0.85,0.87,0.89,0.91,0.90,0.92,0.89,0.90,0.93,0.95,0.94,0.95,0.93,0.94,0.94,0.94,0.96,0.94,0.94,0.92,0.94,0.98,0.97,0.97,0.96,0.97,0.97,0.98,0.98,0.99,1.00,0.99,1.00,0.99,0.99,0.99,0.99,1.00,0.99,0.99,0.99,0.99,0.99,0.99,0.98,0.98,0.98,0.97,0.94,0.92,0.94,0.86,0.86,0.89,0.90,0.91,0.91,0.90,0.93,0.95,0.96,0.96,0.95,0.96,0.96,0.96,0.97,0.94,0.95,0.97,0.97,0.98,0.99
75.60,0.57,0.59,0.57,0.56,0.51,0.51,0.55,0.57,0.55,0.58,0.56,0.56,0.54,0.52,0.51,0.55,0.56,0.53,0.51,0.52,0.50,0.41,0.44,0.41,0.42,0.57,0.47,0.45,0.41,0.58,0.59,0.65,0.66,0.56,0.57,0.61,0.64,0.63,0.64,0.68,0.72,0.76,0.77,0.82,0.88,0.88,0.93,0.92,0.90,0.90,0.93,0.94,0.97,0.97,0.96,0.98,0.98,0.97,0.96,0.93,0.93,0.95,0.98,0.97,0.98,0.97,0.96,1.00,0.99,0.98,0.98,0.98,0.99,1.00,0.99,1.00,0.99,0.98,0.99,0.99,1.00,0.99,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.97,0.96,0.96,0.95,0.96,0.96,0.96,0.95,0.95,0.97,0.96,0.98,0.97,0.96,0.98,0.97,0.98,0.98,0.99,0.98
75.00,0.61,0.59,0.56,0.59,0.58,0.57,0.55,0.52,0.58,0.61,0.57,0.56,0.56,0.59,0.59,0.58,0.58,0.58,0.53,0.50,0.48,0.44,0.46,0.45,0.42,0.40,0.44,0.43,0.43,0.67,0.68,0.65,0.71,0.68,0.63,0.59,0.58,0.66,0.76,0.77,0.78,0.83,0.86,0.88,0.91,0.94,0.95,0.91,0.92,0.93,0.94,0.96,0.98,0.97,0.96,0.96,1.00,0.99,0.98,0.96,0.95,0.98,0.98,0.99,0.96,0.97,0.98,0.98,0.98,0.99,0.99,1.00,1.00,1.00,1.00,1.00,1.00,0.99,0.99,1.00,1.00,0.99,0.99,1.00,1.00,0.99,0.99,0.99,0.99,0.99,0.99,0.97,0.97,0.97,0.98,0.96,0.96,0.95,0.96,0.96,0.96,0.95,0.95,0.95,0.95,0.97,0.95,0.98,0.98,0.99,0.99,0.98,0.99,0.99,0.98,0.99,0.99
74.40,0.64,0.68,0.66,0.60,0.62,0.65,0.63,0.63,0.60,0.62,0.64,0.60,0.58,0.60,0.55,0.56,0.55,0.53,0.53,0.50,0.48,0.47,0.46,0.43,0.38,0.38,0.38,0.40,0.46,0.66,0.70,0.70,0.59,0.64,0.56,0.58,0.67,0.75,0.76,0.81,0.85,0.85,0.85,0.87,0.87,0.90,0.89,0.91,0.92,0.94,0.95,0.98,0.99,1.00,0.99,1.00,0.98,0.99,0.99,0.98,0.98,0.96,0.98,0.98,0.99,0.99,1.00,0.99,0.99,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.99,1.00,1.00,1.00,1.00,0.99,0.99,0.99,0.98,0.98,0.99,0.98,0.98,0.97,0.99,0.99,0.97,0.98,0.97,0.96,0.97,0.98,0.96,0.97,0.93,0.96,0.97,0.98,0.99,0.99,0.98,0.99,0.99,0.98,0.98,0.99,0.99,0.99,0.99
73.80,0.66,0.68,0.67,0.69,0.68,0.69,0.68,0.67,0.67,0.66,0.67,0.65,0.67,0.61,0.57,0.57,0.54,0.50,0.48,0.51,0.49,0.50,0.56,0.49,0.46,0.53,0.67,0.71,0.61,0.61,0.48,0.58,0.73,0.62,0.68,0.71,0.75,0.78,0.80,0.86,0.92,0.93,0.93,0.91,0.89,0.90,0.90,0.90,0.91,0.95,0.93,0.95,0.96,0.98,0.97,0.99,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.99,1.00,0.99,0.99,0.99,0.99,0.99,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.98,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.97,0.99,0.98,0.96,0.96,0.95,0.96,0.97,0.98,0.97,0.97,0.97,0.96,0.98,0.98,0.99,1.00,0.99,0.99,0.98,0.97,0.98,0.99
73.20,0.67,0.69,0.69,0.71,0.72,0.72,0.71,0.73,0.72,0.70,0.69,0.64,0.58,0.57,0.53,0.53,0.55,0.51,0.48,0.51,0.68,0.69,0.70,0.70,0.66,0.52,0.50,0.63,0.52,0.51,0.63,0.58,0.58,0.60,0.62,0.69,0.75,0.80,0.84,0.90,0.94,0.92,0.93,0.92,0.90,0.91,0.87,0.88,0.90,0.92,0.93,0.92,0.93,0.98,0.97,0.99,0.99,0.98,0.99,1.00,0.99,1.00,1.00,1.00,0.99,1.00,0.99,0.99,0.98,0.99,0.99,0.99,0.97,0.98,0.96,0.98,0.98,0.98,0.99,0.99,1.00,1.00,1.00,0.98,0.99,0.99,1.00,1.00,1.00,0.98,0.99,0.98,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,0.98,0.98,0.97,0.97,0.98,0.98,0.98,0.98,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99
72.60,0.69,0.73,0.72,0.72,0.71,0.69,0.67,0.68,0.59,0.56,0.55,0.50,0.44,0.49,0.47,0.54,0.51,0.44,0.54,0.52,0.64,0.60,0.69,0.76,0.65,0.60,0.63,0.60,0.63,0.56,0.58,0.67,0.70,0.74,0.82,0.79,0.82,0.86,0.88,0.90,0.90,0.93,0.93,0.92,0.92,0.93,0.92,0.94,0.93,0.93,0.96,0.96,0.95,0.97,0.99,1.00,0.98,0.98,1.00,1.00,0.99,0.99,0.99,1.00,1.00,1.00,0.99,0.99,0.99,0.99,0.99,1.00,0.99,0.99,1.00,0.99,0.99,1.00,0.99,0.99,1.00,1.00,0.99,0.99,0.99,0.99,0.99,0.98,0.99,0.98,0.98,0.99,1.00,0.99,0.98,0.98,0.98,0.98,0.97,0.99,0.98,0.98,0.99,0.98,0.98,0.97,0.97,0.98,0.98,0.96,0.96,0.97,0.97,0.97,0.96,0.98,0.98
72.00,0.73,0.73,0.71,0.70,0.72,0.67,0.63,0.60,0.55,0.48,0.53,0.44,0.44,0.45,0.45,0.49,0.50,0.45,0.46,0.44,0.48,0.56,0.61,0.68,0.62,0.66,0.60,0.64,0.66,0.61,0.67,0.73,0.73,0.84,0.83,0.85,0.88,0.88,0.90,0.91,0.91,0.91,0.90,0.92,0.93,0.95,0.92,0.94,0.94,0.97,0.99,0.98,0.98,0.98,0.99,0.99,1.00,0.99,0.99,0.99,1.00,0.99,0.97,0.97,0.98,0.98,0.99,1.00,1.00,0.99,1.00,1.00,0.99,0.99,0.99,0.99,0.99,1.00,1.00,0.98,0.99,0.98,0.97,0.97,0.98,0.98,0.98,0.97,0.98,0.99,0.98,0.97,0.98,0.99,0.98,0.97,0.97,0.96,0.96,0.96,0.96,0.97,0.97,0.98,0.98,0.97,0.96,0.94,0.96,0.95,0.92,0.96,0.94,0.94,0.93,0.95,0.96
71.40,0.57,0.54,0.59,0.65,0.62,0.65,0.61,0.55,0.56,0.55,0.51,0.51,0.51,0.52,0.49,0.44,0.43,0.49,0.57,0.60,0.58,0.63,0.64,0.67,0.77,0.90,0.70,0.60,0.58,0.61,0.66,0.67,0.76,0.85,0.88,0.90,0.92,0.92,0.91,0.90,0.90,0.93,0.92,0.91,0.95,0.98,0.98,0.99,1.00,0.99,0.98,0.97,0.99,0.99,0.98,0.98,0.97,0.99,0.99,0.99,0.98,0.98,0.97,0.97,0.99,0.99,1.00,1.00,1.00,0.99,0.99,1.00,1.00,1.00,1.00,0.98,0.99,0.99,0.99,0.99,0.99,0.98,0.98,0.98,0.97,0.96,0.96,0.97,0.95,0.96,0.96,0.96,0.97,0.95,0.94,0.94,0.91,0.91,0.91,0.91,0.93,0.95,0.92,0.91,0.90,0.91,0.93,0.89,0.90,0.90,0.91,0.91,0.91,0.92,0.90,0.90,0.91
70.80,0.53,0.63,0.57,0.56,0.61,0.63,0.58,0.53,0.56,0.55,0.48,0.50,0.44,0.49,0.46,0.44,0.44,0.50,0.66,0.66,0.64,0.57,0.67,0.81,0.62,0.68,0.56,0.61,0.67,0.61,0.77,0.70,0.78,0.82,0.89,0.92,0.92,0.92,0.92,0.94,0.92,0.95,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.98,0.98,0.97,0.89,0.96,0.99,0.99,0.99,0.99,0.99,0.99,0.98,0.99,0.97,0.98,0.99,1.00,0.99,0.99,0.99,1.00,0.99,1.00,0.99,1.00,0.99,0.99,0.98,0.98,0.98,0.96,0.95,0.95,0.96,0.96,0.96,0.98,0.96,0.95,0.93,0.95,0.96,0.94,0.93,0.93,0.92,0.92,0.88,0.89,0.88,0.90,0.89,0.88,0.84,0.85,0.87,0.86,0.85,0.83,0.83,0.87,0.86,0.86,0.87,0.89,0.89,0.91
70.20,0.52,0.56,0.57,0.54,0.54,0.57,0.60,0.55,0.53,0.54,0.53,0.52,0.49,0.52,0.56,0.56,0.49,0.59,0.65,0.60,0.56,0.68,0.71,0.63,0.65,0.64,0.62,0.57,0.61,0.55,0.82,0.74,0.81,0.87,0.90,0.89,0.92,0.93,0.96,0.97,0.96,0.96,0.99,0.97,0.98,0.98,0.98,0.98,0.99,0.98,0.98,0.97,0.97,0.99,0.99,0.99,0.98,0.98,0.99,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.98,1.00,1.00,0.99,0.99,0.96,0.95,0.96,0.95,0.94,0.95,0.95,0.95,0.95,0.96,0.95,0.94,0.93,0.94,0.93,0.90,0.92,0.87,0.86,0.84,0.81,0.81,0.78,0.79,0.81,0.79,0.79,0.81,0.78,0.78,0.80,0.82,0.80,0.83,0.81,0.84,0.84,0.89,0.91
69.60,0.52,0.58,0.54,0.58,0.53,0.54,0.52,0.52,0.51,0.54,0.51,0.48,0.55,0.50,0.50,0.50,0.54,0.52,0.59,0.65,0.62,0.61,0.56,0.58,0.54,0.56,0.56,0.62,0.65,0.78,0.81,0.85,0.88,0.93,0.90,0.92,0.93,0.97,0.98,0.99,0.98,0.98,0.99,1.00,1.00,0.98,0.99,0.98,0.98,1.00,0.99,1.00,0.99,0.99,0.98,0.98,0.97,0.99,0.99,0.99,0.99,0.99,0.99,0.97,0.97,0.97,0.98,0.99,0.99,0.99,0.99,0.98,0.99,0.99,0.98,0.97,0.98,0.97,0.98,0.96,0.98,0.94,0.94,0.96,0.96,0.97,0.94,0.95,0.95,0.91,0.89,0.85,0.85,0.85,0.82,0.82,0.78,0.77,0.77,0.77,0.75,0.72,0.74,0.76,0.81,0.78,0.79,0.84,0.84,0.84,0.86,0.84,0.88,0.86,0.88,0.85,0.85
69.00,0.54,0.57,0.59,0.53,0.53,0.53,0.51,0.54,0.49,0.46,0.44,0.44,0.45,0.46,0.54,0.53,0.55,0.58,0.62,0.56,0.62,0.60,0.60,0.59,0.67,0.74,0.72,0.82,0.83,0.83,0.87,0.89,0.90,0.89,0.93,0.94,0.95,0.99,0.98,0.97,0.98,0.98,0.97,0.98,0.96,0.98,0.95,0.98,0.98,0.96,0.97,0.98,0.99,0.98,0.97,0.96,0.98,0.99,0.98,0.99,0.97,0.99,0.98,0.99,0.99,0.99,0.99,0.99,0.97,0.98,0.99,0.99,0.99,0.99,0.98,0.96,0.97,0.96,0.97,0.96,0.96,0.96,0.97,0.95,0.95,0.95,0.93,0.90,0.89,0.87,0.86,0.85,0.87,0.86,0.84,0.78,0.76,0.75,0.76,0.76,0.79,0.82,0.83,0.80,0.82,0.80,0.80,0.82,0.86,0.83,0.83,0.86,0.86,0.84,0.78,0.75,0.79
68.40,0.48,0.46,0.52,0.53,0.55,0.57,0.54,0.48,0.52,0.45,0.40,0.46,0.57,0.51,0.53,0.51,0.60,0.62,0.59,0.59,0.69,0.71,0.72,0.75,0.78,0.80,0.84,0.86,0.88,0.88,0.86,0.89,0.96,0.95,0.95,0.94,0.96,0.98,0.97,0.94,0.97,0.98,0.98,0.97,0.97,0.97,0.96,0.97,0.97,0.97,0.97,0.98,0.95,0.96,0.96,0.97,0.97,0.97,0.97,0.97,0.98,0.99,0.98,0.99,0.98,0.99,0.98,0.99,0.97,0.97,0.98,0.98,0.98,0.96,0.96,0.96,0.96,0.95,0.94,0.94,0.94,0.94,0.93,0.95,0.92,0.92,0.87,0.87,0.86,0.80,0.80,0.77,0.78,0.81,0.78,0.74,0.78,0.79,0.81,0.82,0.82,0.80,0.82,0.79,0.81,0.81,0.79,0.81,0.78,0.78,0.78,0.82,0.82,0.79,0.80,0.80,0.85
67.80,0.46,0.48,0.50,0.55,0.54,0.56,0.52,0.51,0.53,0.49,0.47,0.46,0.50,0.65,0.73,0.66,0.73,0.75,0.79,0.80,0.81,0.83,0.89,0.88,0.84,0.86,0.92,0.92,0.93,0.95,0.94,0.95,0.98,0.96,0.97,0.95,0.94,0.96,0.95,0.94,0.95,0.94,0.97,0.96,0.95,0.96,0.97,0.97,0.96,0.97,0.97,0.98,0.98,0.97,0.97,0.98,0.95,0.98,0.97,0.97,0.98,0.97,0.97,0.94,0.95,0.97,0.98,0.97,0.96,0.96,0.98,0.97,0.96,0.95,0.94,0.94,0.93,0.93,0.94,0.95,0.95,0.93,0.92,0.90,0.88,0.84,0.84,0.82,0.77,0.71,0.68,0.69,0.65,0.63,0.70,0.82,0.82,0.81,0.81,0.81,0.73,0.78,0.81,0.76,0.78,0.78,0.77,0.75,0.75,0.76,0.77,0.76,0.76,0.76,0.77,0.82,0.81
67.20,0.46,0.47,0.45,0.49,0.53,0.50,0.52,0.48,0.44,0.43,0.48,0.52,0.66,0.73,0.75,0.81,0.80,0.77,0.77,0.83,0.86,0.87,0.86,0.89,0.88,0.92,0.94,0.95,0.97,0.97,0.97,0.97,0.95,0.94,0.94,0.93,0.92,0.91,0.92,0.91,0.94,0.93,0.96,0.97,0.97,0.96,0.95,0.97,0.94,0.98,0.97,0.97,0.96,0.95,0.97,0.96,0.95,0.95,0.95,0.96,0.97,0.95,0.94,0.96,0.95,0.96,0.97,0.97,0.97,0.96,0.97,0.97,0.96,0.96,0.92,0.93,0.94,0.94,0.96,0.94,0.92,0.91,0.90,0.91,0.85,0.82,0.75,0.75,0.79,0.74,0.73,0.72,0.68,0.76,0.78,0.79,0.79,0.78,0.79,0.80,0.75,0.76,0.76,0.75,0.75,0.73,0.74,0.76,0.77,0.74,0.77,0.77,0.79,0.81,0.82,0.80,0.81
66.60,0.49,0.47,0.54,0.52,0.54,0.54,0.51,0.54,0.51,0.48,0.66,0.77,0.78,0.76,0.80,0.79,0.78,0.80,0.78,0.84,0.87,0.88,0.89,0.93,0.96,0.97,0.97,0.95,0.95,0.93,0.94,0.90,0.91,0.88,0.87,0.86,0.86,0.87,0.85,0.87,0.91,0.93,0.95,0.95,0.95,0.94,0.93,0.95,0.95,0.94,0.94,0.95,0.95,0.96,0.98,0.97,0.93,0.94,0.95,0.93,0.94,0.93,0.95,0.96,0.94,0.91,0.94,0.95,0.92,0.91,0.92,0.89,0.93,0.92,0.93,0.91,0.89,0.91,0.91,0.91,0.91,0.91,0.88,0.84,0.83,0.81,0.81,0.78,0.73,0.70,0.72,0.76,0.77,0.79,0.79,0.77,0.75,0.77,0.78,0.79,0.79,0.80,0.78,0.78,0.75,0.71,0.74,0.73,0.75,0.74,0.74,0.75,0.76,0.79,0.75,0.77,0.75
66.00,0.45,0.50,0.48,0.65,0.72,0.73,0.60,0.66,0.69,0.74,0.78,0.82,0.84,0.83,0.86,0.80,0.79,0.85,0.87,0.91,0.93,0.94,0.98,0.94,0.94,0.91,0.87,0.87,0.82,0.87,0.87,0.91,0.86,0.85,0.86,0.82,0.81,0.82,0.84,0.80,0.83,0.87,0.89,0.93,0.90,0.92,0.94,0.92,0.91,0.92,0.93,0.93,0.96,0.94,0.98,0.97,0.95,0.94,0.91,0.90,0.89,0.90,0.94,0.93,0.92,0.91,0.91,0.92,0.93,0.91,0.93,0.91,0.90,0.90,0.92,0.91,0.88,0.89,0.90,0.89,0.87,0.85,0.84,0.81,0.81,0.80,0.80,0.82,0.75,0.77,0.75,0.82,0.83,0.82,0.79,0.72,0.71,0.73,0.73,0.79,0.79,0.73,0.74,0.71,0.66,0.65,0.68,0.70,0.77,0.73,0.75,0.75,0.75,0.76,0.75,0.72,0.76
65.40,0.45,0.59,0.64,0.65,0.72,0.67,0.69,0.89,0.84,0.83,0.85,0.88,0.88,0.90,0.92,0.93,0.93,0.94,0.93,0.89,0.91,0.93,0.91,0.88,0.85,0.82,0.78,0.81,0.85,0.86,0.88,0.85,0.89,0.83,0.79,0.88,0.82,0.86,0.83,0.84,0.83,0.82,0.84,0.81,0.87,0.91,0.88,0.92,0.90,0.92,0.92,0.95,0.96,0.95,0.94,0.94,0.92,0.93,0.92,0.93,0.91,0.89,0.91,0.92,0.90,0.88,0.91,0.91,0.91,0.91,0.94,0.92,0.94,0.92,0.92,0.91,0.90,0.89,0.89,0.86,0.86,0.86,0.80,0.81,0.81,0.81,0.79,0.79,0.79,0.83,0.78,0.80,0.80,0.79,0.79,0.76,0.73,0.67,0.73,0.70,0.70,0.70,0.64,0.64,0.73,0.65,0.69,0.70,0.71,0.76,0.76,0.78,0.77,0.78,0.78,0.73,0.73
64.80,0.64,0.68,0.73,0.72,0.73,0.74,0.81,0.86,0.83,0.85,0.87,0.87,0.89,0.90,0.90,0.91,0.88,0.85,0.87,0.88,0.87,0.87,0.84,0.82,0.83,0.81,0.77,0.81,0.78,0.85,0.84,0.89,0.88,0.86,0.84,0.82,0.79,0.78,0.81,0.77,0.78,0.87,0.83,0.88,0.89,0.89,0.92,0.88,0.90,0.91,0.89,0.91,0.92,0.93,0.92,0.93,0.92,0.92,0.93,0.91,0.94,0.94,0.91,0.93,0.91,0.92,0.92,0.93,0.90,0.94,0.95,0.94,0.92,0.92,0.91,0.91,0.89,0.88,0.86,0.85,0.83,0.80,0.80,0.77,0.77,0.75,0.75,0.77,0.83,0.82,0.88,0.84,0.81,0.80,0.77,0.73,0.73,0.71,0.69,0.70,0.71,0.67,0.60,0.66,0.59,0.59,0.59,0.60,0.62,0.70,0.75,0.74,0.79,0.73,0.75,0.73,0.77
64.20,0.72,0.71,0.73,0.81,0.78,0.80,0.84,0.82,0.86,0.84,0.89,0.88,0.90,0.91,0.91,0.89,0.87,0.86,0.88,0.87,0.90,0.88,0.87,0.86,0.83,0.80,0.77,0.76,0.73,0.77,0.80,0.87,0.87,0.79,0.79,0.77,0.74,0.79,0.78,0.75,0.75,0.85,0.88,0.85,0.84,0.87,0.91,0.89,0.91,0.94,0.94,0.89,0.92,0.93,0.92,0.94,0.94,0.93,0.93,0.94,0.92,0.91,0.93,0.91,0.90,0.89,0.92,0.91,0.91,0.92,0.89,0.91,0.92,0.88,0.91,0.89,0.85,0.85,0.86,0.82,0.81,0.83,0.80,0.82,0.76,0.74,0.79,0.75,0.79,0.75,0.73,0.72,0.70,0.77,0.74,0.73,0.75,0.75,0.71,0.67,0.70,0.67,0.64,0.59,0.60,0.57,0.58,0.63,0.69,0.74,0.75,0.74,0.74,0.70,0.76,0.75,0.77
63.60,0.69,0.73,0.77,0.80,0.84,0.86,0.88,0.88,0.86,0.86,0.85,0.90,0.90,0.90,0.88,0.87,0.88,0.86,0.89,0.88,0.87,0.88,0.85,0.88,0.82,0.84,0.81,0.77,0.75,0.80,0.86,0.86,0.81,0.83,0.84,0.85,0.85,0.80,0.75,0.78,0.79,0.82,0.84,0.84,0.86,0.85,0.87,0.86,0.91,0.89,0.90,0.90,0.92,0.89,0.92,0.90,0.92,0.90,0.91,0.90,0.90,0.93,0.92,0.90,0.90,0.89,0.89,0.89,0.89,0.88,0.88,0.92,0.92,0.91,0.89,0.88,0.88,0.85,0.86,0.84,0.83,0.84,0.82,0.76,0.78,0.74,0.77,0.79,0.74,0.74,0.72,0.74,0.70,0.70,0.73,0.73,0.73,0.73,0.71,0.69,0.69,0.60,0.58,0.58,0.61,0.60,0.69,0.69,0.72,0.69,0.76,0.79,0.77,0.76,0.79,0.76,0.76
63.00,0.78,0.76,0.76,0.81,0.86,0.89,0.89,0.88,0.89,0.88,0.87,0.89,0.90,0.91,0.90,0.89,0.89,0.84,0.87,0.90,0.88,0.88,0.87,0.86,0.83,0.83,0.85,0.80,0.82,0.84,0.79,0.73,0.74,0.74,0.80,0.77,0.73,0.77,0.81,0.85,0.83,0.83,0.85,0.85,0.84,0.86,0.87,0.87,0.90,0.89,0.90,0.90,0.92,0.92,0.92,0.90,0.90,0.91,0.90,0.91,0.91,0.93,0.92,0.90,0.91,0.89,0.92,0.91,0.90,0.86,0.88,0.89,0.89,0.85,0.85,0.86,0.85,0.81,0.82,0.81,0.79,0.80,0.79,0.77,0.77,0.78,0.78,0.77,0.78,0.73,0.71,0.73,0.74,0.72,0.77,0.70,0.70,0.68,0.65,0.59,0.58,0.52,0.57,0.64,0.70,0.70,0.67,0.74,0.69,0.70,0.71,0.64,0.67,0.79,0.77,0.72,0.69
62.40,0.79,0.82,0.89,0.90,0.91,0.90,0.90,0.90,0.90,0.92,0.92,0.88,0.89,0.93,0.89,0.93,0.91,0.89,0.88,0.92,0.87,0.90,0.91,0.88,0.87,0.86,0.91,0.93,0.89,0.89,0.89,0.86,0.85,0.82,0.83,0.81,0.81,0.82,0.85,0.84,0.83,0.84,0.89,0.87,0.93,0.92,0.87,0.89,0.90,0.91,0.92,0.89,0.91,0.90,0.90,0.90,0.94,0.91,0.89,0.86,0.88,0.90,0.90,0.90,0.90,0.90,0.93,0.89,0.91,0.89,0.84,0.87,0.88,0.85,0.87,0.83,0.85,0.83,0.83,0.77,0.79,0.86,0.82,0.83,0.81,0.81,0.81,0.83,0.79,0.80,0.80,0.75,0.72,0.72,0.76,0.74,0.69,0.63,0.63,0.60,0.62,0.65,0.61,0.69,0.69,0.62,0.63,0.69,0.64,0.66,0.64,0.65,0.70,0.70,0.71,0.69,0.74
61.80,0.83,0.84,0.90,0.92,0.92,0.96,0.94,0.95,0.92,0.93,0.91,0.94,0.94,0.91,0.90,0.92,0.90,0.90,0.89,0.89,0.92,0.90,0.92,0.94,0.92,0.90,0.91,0.91,0.89,0.91,0.91,0.90,0.89,0.89,0.88,0.85,0.88,0.88,0.89,0.88,0.88,0.88,0.88,0.88,0.88,0.92,0.89,0.91,0.92,0.91,0.89,0.91,0.88,0.88,0.89,0.94,0.88,0.86,0.87,0.86,0.86,0.89,0.92,0.91,0.90,0.89,0.88,0.92,0.89,0.88,0.87,0.87,0.88,0.90,0.82,0.85,0.87,0.84,0.88,0.88,0.91,0.86,0.91,0.88,0.83,0.85,0.81,0.83,0.83,0.82,0.77,0.80,0.75,0.77,0.76,0.68,0.62,0.54,0.56,0.63,0.60,0.58,0.63,0.70,0.70,0.62,0.65,0.64,0.67,0.66,0.67,0.63,0.67,0.64,0.66,0.72,0.72
